index,rank,word,frequency,percentile,distance,probability,distance_probability
2739,4161,"windward",0,39.6884,0.073906,0.00014637,-7.34005185
2740,4160,"chaparral",0,39.7029,0.073906,0.00014637,-7.34005185
2741,4159,"burrow",0,39.7174,0.073906,0.00014637,-7.34005185
2742,4158,"drunkenly",0,39.7319,0.073906,0.00014637,-7.34005185
2743,4157,"pipsqueak",0,39.7464,0.073906,0.00014637,-7.34005185
2744,4156,"guesstimate",0,39.7609,0.073906,0.00014637,-7.34005185
2745,4155,"retention",0,39.7754,0.073906,0.00014637,-7.34005185
2746,4154,"soundscape",0,39.7899,0.073906,0.00014637,-7.34005185
2747,4153,"bicoastal",0,39.8043,0.073906,0.00014637,-7.34005185
2748,4152,"meandering",0,39.8188,0.073906,0.00014637,-7.34005185
2749,4151,"Onward",0,39.8333,0.073906,0.00014637,-7.34005185
2750,4150,"softy",0,39.8478,0.073906,0.00014637,-7.34005185
2751,4149,"integrative",0,39.8623,0.073906,0.00014637,-7.34005185
2752,4148,"bending",0,39.8768,0.073906,0.00014637,-7.34005185
2753,4147,"fawn",0,39.8913,0.073906,0.00014637,-7.34005185
2754,4146,"recognizance",0,39.9058,0.073906,0.00014637,-7.34005185
2755,4145,"bifurcate",0,39.9203,0.073906,0.00014637,-7.34005185
2756,4144,"landlady",0,39.9348,0.073906,0.00014637,-7.34005185
2757,4143,"contoured",0,39.9493,0.073906,0.00014637,-7.34005185
2758,4142,"pebbled",0,39.9638,0.073906,0.00014637,-7.34005185
2759,4141,"Scots",0,39.9783,0.073906,0.00014637,-7.34005185
2760,4140,"spidery",0,39.9928,0.073906,0.00014637,-7.34005185
2761,4139,"antisocial",0,40.0072,0.073906,0.00014637,-7.34005185
2762,4138,"gravedigger",0,40.0217,0.073906,0.00014637,-7.34005185
2763,4137,"fancifully",0,40.0362,0.073906,0.00014637,-7.34005185
2764,4136,"pickax",0,40.0507,0.073906,0.00014637,-7.34005185
2765,4135,"boozer",0,40.0652,0.073906,0.00014637,-7.34005185
2766,4134,"cheapskate",0,40.0797,0.073906,0.00014637,-7.34005185
2767,4133,"lox",0,40.0942,0.073906,0.00014637,-7.34005185
2768,4132,"heraldic",0,40.1087,0.073906,0.00014637,-7.34005185
2769,4131,"cube",0,40.1232,0.073906,0.00014637,-7.34005185
2770,4130,"pinhole",0,40.1377,0.073906,0.00014637,-7.34005185
2771,4129,"creamer",0,40.1522,0.073906,0.00014637,-7.34005185
2772,4128,"outwork",0,40.1667,0.073906,0.00014637,-7.34005185
2773,4127,"scotch",0,40.1812,0.073906,0.00014637,-7.34005185
2774,4126,"allspice",0,40.1957,0.073906,0.00014637,-7.34005185
2775,4125,"infotainment",0,40.2101,0.073906,0.00014637,-7.34005185
2776,4124,"raffia",0,40.2246,0.073906,0.00014637,-7.34005185
2777,4123,"unframed",0,40.2391,0.073906,0.00014637,-7.34005185
2778,4122,"goldsmith",0,40.2536,0.073906,0.00014637,-7.34005185
2779,4121,"lessened",0,40.2681,0.073906,0.00014637,-7.34005185
2780,4120,"thoroughgoing",0,40.2826,0.073906,0.00014637,-7.34005185
2781,4119,"peephole",0,40.2971,0.073906,0.00014637,-7.34005185
2782,4118,"marzipan",0,40.3116,0.073906,0.00014637,-7.34005185
2783,4117,"dabbler",0,40.3261,0.073906,0.00014637,-7.34005185
2784,4116,"entomologist",0,40.3406,0.073906,0.00014637,-7.34005185
2785,4115,"nattily",0,40.3551,0.073906,0.00014637,-7.34005185
2786,4114,"reliability",0,40.3696,0.073906,0.00014637,-7.34005185
2787,4113,"segmented",0,40.3841,0.073906,0.00014637,-7.34005185
2788,4112,"delectation",0,40.3986,0.073906,0.00014637,-7.34005185
2789,4111,"rebate",0,40.4130,0.073906,0.00014637,-7.34005185
2790,4110,"unexploded",0,40.4275,0.073906,0.00014637,-7.34005185
2791,4109,"psychically",0,40.4420,0.073906,0.00014637,-7.34005185
2792,4108,"sisterhood",0,40.4565,0.073906,0.00014637,-7.34005185
2793,4107,"shredding",0,40.4710,0.073906,0.00014637,-7.34005185
2794,4106,"Slovak",0,40.4855,0.073906,0.00014637,-7.34005185
2795,4105,"lozenge",0,40.5000,0.073906,0.00014637,-7.34005185
2796,4104,"glimmering",0,40.5145,0.073906,0.00014637,-7.34005185
2797,4103,"detoxification",0,40.5290,0.073906,0.00014637,-7.34005185
2798,4102,"porker",0,40.5435,0.073906,0.00014637,-7.34005185
2799,4101,"drib",0,40.5580,0.073906,0.00014637,-7.34005185
2800,4100,"windowed",0,40.5725,0.073906,0.00014637,-7.34005185
2801,4099,"scepter",0,40.5870,0.073906,0.00014637,-7.34005185
2802,4098,"beltway",0,40.6014,0.073906,0.00014637,-7.34005185
2803,4097,"missionary",0,40.6159,0.073906,0.00014637,-7.34005185
2804,4096,"anchoring",0,40.6304,0.073906,0.00014637,-7.34005185
2805,4095,"flooring",0,40.6449,0.073906,0.00014637,-7.34005185
2806,4094,"spotlessly",0,40.6594,0.073906,0.00014637,-7.34005185
2807,4093,"tidewater",0,40.6739,0.073906,0.00014637,-7.34005185
2808,4092,"towel",0,40.6884,0.073906,0.00014637,-7.34005185
2809,4091,"tragicomic",0,40.7029,0.073906,0.00014637,-7.34005185
2810,4090,"supernaturally",0,40.7174,0.073906,0.00014637,-7.34005185
2811,4089,"plunger",0,40.7319,0.073906,0.00014637,-7.34005185
2812,4088,"catbird",0,40.7464,0.073906,0.00014637,-7.34005185
2813,4087,"thumping",0,40.7609,0.073906,0.00014637,-7.34005185
2814,4086,"posed",0,40.7754,0.073906,0.00014637,-7.34005185
2815,4085,"slicer",0,40.7899,0.073906,0.00014637,-7.34005185
2816,4084,"jamb",0,40.8043,0.073906,0.00014637,-7.34005185
2817,4083,"Babylonian",0,40.8188,0.073906,0.00014637,-7.34005185
2818,4082,"unfreeze",0,40.8333,0.073906,0.00014637,-7.34005185
2819,4081,"tipster",0,40.8478,0.073906,0.00014637,-7.34005185
2820,4080,"enrollee",0,40.8623,0.073906,0.00014637,-7.34005185
2821,4079,"seaward",0,40.8768,0.073906,0.00014637,-7.34005185
2822,4078,"fossilize",0,40.8913,0.073906,0.00014637,-7.34005185
2823,4077,"incorporation",0,40.9058,0.073906,0.00014637,-7.34005185
2824,4076,"busywork",0,40.9203,0.073906,0.00014637,-7.34005185
2825,4075,"marvellous",0,40.9348,0.073906,0.00014637,-7.34005185
2826,4074,"daydreaming",0,40.9493,0.073906,0.00014637,-7.34005185
2827,4073,"indicated",0,40.9638,0.073906,0.00014637,-7.34005185
2828,4072,"jetty",0,40.9783,0.073906,0.00014637,-7.34005185
2829,4071,"acupuncture",0,40.9928,0.073906,0.00014637,-7.34005185
2830,4070,"atherosclerosis",0,41.0072,0.073906,0.00014637,-7.34005185
2831,4069,"irritatingly",0,41.0217,0.073906,0.00014637,-7.34005185
2832,4068,"debilitated",0,41.0362,0.073906,0.00014637,-7.34005185
2833,4067,"chamois",0,41.0507,0.073906,0.00014637,-7.34005185
2834,4066,"unimproved",0,41.0652,0.073906,0.00014637,-7.34005185
2835,4065,"undervalued",0,41.0797,0.073906,0.00014637,-7.34005185
2836,4064,"cursive",0,41.0942,0.073906,0.00014637,-7.34005185
2837,4063,"snowboard",0,41.1087,0.073906,0.00014637,-7.34005185
2838,4062,"romper",0,41.1232,0.073906,0.00014637,-7.34005185
2839,4061,"amnesty",0,41.1377,0.073906,0.00014637,-7.34005185
2840,4060,"gentile",0,41.1522,0.073906,0.00014637,-7.34005185
2841,4059,"outplay",0,41.1667,0.073906,0.00014637,-7.34005185
2842,4058,"tabla",0,41.1812,0.073906,0.00014637,-7.34005185
2843,4057,"deaconess",0,41.1957,0.073906,0.00014637,-7.34005185
2844,4056,"lawmaking",0,41.2101,0.073906,0.00014637,-7.34005185
2845,4055,"uterine",0,41.2246,0.073906,0.00014637,-7.34005185
2846,4054,"grunt",0,41.2391,0.073906,0.00014637,-7.34005185
2847,4053,"humanities",0,41.2536,0.073906,0.00014637,-7.34005185
2848,4052,"swig",0,41.2681,0.073906,0.00014637,-7.34005185
2849,4051,"threateningly",0,41.2826,0.073906,0.00014637,-7.34005185
2850,4050,"unhealed",0,41.2971,0.073906,0.00014637,-7.34005185
2851,4049,"grooved",0,41.3116,0.073906,0.00014637,-7.34005185
2852,4048,"unverifiable",0,41.3261,0.073906,0.00014637,-7.34005185
2853,4047,"townsman",0,41.3406,0.073906,0.00014637,-7.34005185
2854,4046,"crabapple",0,41.3551,0.073906,0.00014637,-7.34005185
2855,4045,"clunk",0,41.3696,0.073906,0.00014637,-7.34005185
2856,4044,"diocesan",0,41.3841,0.073906,0.00014637,-7.34005185
2857,4043,"intoxication",0,41.3986,0.073906,0.00014637,-7.34005185
2858,4042,"glitter",0,41.4130,0.073906,0.00014637,-7.34005185
2859,4041,"pungency",0,41.4275,0.073906,0.00014637,-7.34005185
2860,4040,"kickball",0,41.4420,0.073906,0.00014637,-7.34005185
2861,4039,"elucidate",0,41.4565,0.073906,0.00014637,-7.34005185
2862,4038,"interpretive",0,41.4710,0.073906,0.00014637,-7.34005185
2863,4037,"excluded",0,41.4855,0.073906,0.00014637,-7.34005185
2864,4036,"advisement",0,41.5000,0.073906,0.00014637,-7.34005185
2865,4035,"purloin",0,41.5145,0.073906,0.00014637,-7.34005185
2866,4034,"margarine",0,41.5290,0.073906,0.00014637,-7.34005185
2867,4033,"confectioner",0,41.5435,0.073906,0.00014637,-7.34005185
2868,4032,"onrush",0,41.5580,0.073906,0.00014637,-7.34005185
2869,4031,"tush",0,41.5725,0.073906,0.00014637,-7.34005185
2870,4030,"sugared",0,41.5870,0.073906,0.00014637,-7.34005185
2871,4029,"renegotiation",0,41.6014,0.073906,0.00014637,-7.34005185
2872,4028,"carom",0,41.6159,0.073906,0.00014637,-7.34005185
2873,4027,"honoring",0,41.6304,0.073906,0.00014637,-7.34005185
2874,4026,"skittle",0,41.6449,0.073906,0.00014637,-7.34005185
2875,4025,"former",0,41.6594,0.073906,0.00014637,-7.34005185
2876,4024,"incantatory",0,41.6739,0.073906,0.00014637,-7.34005185
2877,4023,"batik",0,41.6884,0.073906,0.00014637,-7.34005185
2878,4022,"headwind",0,41.7029,0.073906,0.00014637,-7.34005185
2879,4021,"validated",0,41.7174,0.073906,0.00014637,-7.34005185
2880,4020,"encirclement",0,41.7319,0.073906,0.00014637,-7.34005185
2881,4019,"turpentine",0,41.7464,0.073906,0.00014637,-7.34005185
2882,4018,"sheer",0,41.7609,0.073906,0.00014637,-7.34005185
2883,4017,"interaction",0,41.7754,0.073906,0.00014637,-7.34005185
2884,4016,"paleolithic",0,41.7899,0.073906,0.00014637,-7.34005185
2885,4015,"gouged",0,41.8043,0.073906,0.00014637,-7.34005185
2886,4014,"coherence",0,41.8188,0.073906,0.00014637,-7.34005185
2887,4013,"pinafore",0,41.8333,0.073906,0.00014637,-7.34005185
2888,4012,"zydeco",0,41.8478,0.073906,0.00014637,-7.34005185
2889,4011,"carbine",0,41.8623,0.073906,0.00014637,-7.34005185
2890,4010,"lodestar",0,41.8768,0.073906,0.00014637,-7.34005185
2891,4009,"pharaonic",0,41.8913,0.073906,0.00014637,-7.34005185
2892,4008,"appraised",0,41.9058,0.073906,0.00014637,-7.34005185
2893,4007,"deleted",0,41.9203,0.073906,0.00014637,-7.34005185
2894,4006,"constant",0,41.9348,0.073906,0.00014637,-7.34005185
2895,4005,"backlight",0,41.9493,0.073906,0.00014637,-7.34005185
2896,4004,"riotously",0,41.9638,0.073906,0.00014637,-7.34005185
2897,4003,"pasteurize",0,41.9783,0.073906,0.00014637,-7.34005185
2898,4002,"sandlot",0,41.9928,0.073906,0.00014637,-7.34005185
2899,4001,"interception",0,42.0072,0.073906,0.00014637,-7.34005185
2900,4000,"hissing",0,42.0217,0.073906,0.00014637,-7.34005185
2901,3999,"ruled",0,42.0362,0.073906,0.00014637,-7.34005185
2902,3998,"imponderable",0,42.0507,0.073906,0.00014637,-7.34005185
2903,3997,"negatively",0,42.0652,0.073906,0.00014637,-7.34005185
2904,3996,"misrule",0,42.0797,0.073906,0.00014637,-7.34005185
2905,3995,"unaided",0,42.0942,0.073906,0.00014637,-7.34005185
2906,3994,"coffeemaker",0,42.1087,0.073906,0.00014637,-7.34005185
2907,3993,"windscreen",0,42.1232,0.073906,0.00014637,-7.34005185
2908,3992,"speedster",0,42.1377,0.073906,0.00014637,-7.34005185
2909,3991,"redistricting",0,42.1522,0.073906,0.00014637,-7.34005185
2910,3990,"sulfide",0,42.1667,0.073906,0.00014637,-7.34005185
2911,3989,"Caucasian",0,42.1812,0.073906,0.00014637,-7.34005185
2912,3988,"winery",0,42.1957,0.073906,0.00014637,-7.34005185
2913,3987,"credentialed",0,42.2101,0.073906,0.00014637,-7.34005185
2914,3986,"ionic",0,42.2246,0.073906,0.00014637,-7.34005185
2915,3985,"pedantry",0,42.2391,0.073906,0.00014637,-7.34005185
2916,3984,"dolt",0,42.2536,0.073906,0.00014637,-7.34005185
2917,3983,"collarless",0,42.2681,0.073906,0.00014637,-7.34005185
2918,3982,"unendurable",0,42.2826,0.073906,0.00014637,-7.34005185
2919,3981,"phosphorous",0,42.2971,0.073906,0.00014637,-7.34005185
2920,3980,"dystopia",0,42.3116,0.073906,0.00014637,-7.34005185
2921,3979,"boomlet",0,42.3261,0.073906,0.00014637,-7.34005185
2922,3978,"amino",0,42.3406,0.073906,0.00014637,-7.34005185
2923,3977,"tactile",0,42.3551,0.073906,0.00014637,-7.34005185
2924,3976,"nicotine",0,42.3696,0.073906,0.00014637,-7.34005185
2925,3975,"predicate",0,42.3841,0.073906,0.00014637,-7.34005185
2926,3974,"ringed",0,42.3986,0.073906,0.00014637,-7.34005185
2927,3973,"skullduggery",0,42.4130,0.073906,0.00014637,-7.34005185
2928,3972,"bellyache",0,42.4275,0.073906,0.00014637,-7.34005185
2929,3971,"earphone",0,42.4420,0.073906,0.00014637,-7.34005185
2930,3970,"sombrero",0,42.4565,0.073906,0.00014637,-7.34005185
2931,3969,"appurtenance",0,42.4710,0.073906,0.00014637,-7.34005185
2932,3968,"scorch",0,42.4855,0.073906,0.00014637,-7.34005185
2933,3967,"expressiveness",0,42.5000,0.073906,0.00014637,-7.34005185
2934,3966,"crawler",0,42.5145,0.073906,0.00014637,-7.34005185
2935,3965,"overemphasis",0,42.5290,0.073906,0.00014637,-7.34005185
2936,3964,"gloved",0,42.5435,0.073906,0.00014637,-7.34005185
2937,3963,"insightfully",0,42.5580,0.073906,0.00014637,-7.34005185
2938,3962,"hovercraft",0,42.5725,0.073906,0.00014637,-7.34005185
2939,3961,"trustworthiness",0,42.5870,0.073906,0.00014637,-7.34005185
2940,3960,"babbling",0,42.6014,0.073906,0.00014637,-7.34005185
2941,3959,"snoop",0,42.6159,0.073906,0.00014637,-7.34005185
2942,3958,"wade",0,42.6304,0.073906,0.00014637,-7.34005185
2943,3957,"unpronounceable",0,42.6449,0.073906,0.00014637,-7.34005185
2944,3956,"slalom",0,42.6594,0.073906,0.00014637,-7.34005185
2945,3955,"wheezing",0,42.6739,0.073906,0.00014637,-7.34005185
2946,3954,"gesticulate",0,42.6884,0.073906,0.00014637,-7.34005185
2947,3953,"nectarine",0,42.7029,0.073906,0.00014637,-7.34005185
2948,3952,"midshipman",0,42.7174,0.073906,0.00014637,-7.34005185
2949,3951,"kingmaker",0,42.7319,0.073906,0.00014637,-7.34005185
2950,3950,"brightening",0,42.7464,0.073906,0.00014637,-7.34005185
2951,3949,"trippy",0,42.7609,0.073906,0.00014637,-7.34005185
2952,3948,"consequent",0,42.7754,0.073906,0.00014637,-7.34005185
2953,3947,"impatiently",0,42.7899,0.073906,0.00014637,-7.34005185
2954,3946,"autobahn",0,42.8043,0.073906,0.00014637,-7.34005185
2955,3945,"untiring",0,42.8188,0.073906,0.00014637,-7.34005185
2956,3944,"radicchio",0,42.8333,0.073906,0.00014637,-7.34005185
2957,3943,"misanthrope",0,42.8478,0.073906,0.00014637,-7.34005185
2958,3942,"peacenik",0,42.8623,0.073906,0.00014637,-7.34005185
2959,3941,"flicker",0,42.8768,0.073906,0.00014637,-7.34005185
2960,3940,"anteroom",0,42.8913,0.073906,0.00014637,-7.34005185
2961,3939,"gesticulation",0,42.9058,0.073906,0.00014637,-7.34005185
2962,3938,"taproot",0,42.9203,0.073906,0.00014637,-7.34005185
2963,3937,"fingerprinting",0,42.9348,0.073906,0.00014637,-7.34005185
2964,3936,"peacemaking",0,42.9493,0.073906,0.00014637,-7.34005185
2965,3935,"dynamite",0,42.9638,0.073906,0.00014637,-7.34005185
2966,3934,"knobby",0,42.9783,0.073906,0.00014637,-7.34005185
2967,3933,"disbursement",0,42.9928,0.073906,0.00014637,-7.34005185
2968,3932,"uninformative",0,43.0072,0.073906,0.00014637,-7.34005185
2969,3931,"cosset",0,43.0217,0.073906,0.00014637,-7.34005185
2970,3930,"unloaded",0,43.0362,0.073906,0.00014637,-7.34005185
2971,3929,"inviolability",0,43.0507,0.073906,0.00014637,-7.34005185
2972,3928,"glowering",0,43.0652,0.073906,0.00014637,-7.34005185
2973,3927,"fag",0,43.0797,0.073906,0.00014637,-7.34005185
2974,3926,"procedurally",0,43.0942,0.073906,0.00014637,-7.34005185
2975,3925,"misinformed",0,43.1087,0.073906,0.00014637,-7.34005185
2976,3924,"throb",0,43.1232,0.073906,0.00014637,-7.34005185
2977,3923,"neuromuscular",0,43.1377,0.073906,0.00014637,-7.34005185
2978,3922,"untarnished",0,43.1522,0.073906,0.00014637,-7.34005185
2979,3921,"eats",0,43.1667,0.073906,0.00014637,-7.34005185
2980,3920,"wan",0,43.1812,0.073906,0.00014637,-7.34005185
2981,3919,"matchbook",0,43.1957,0.073906,0.00014637,-7.34005185
2982,3918,"Jamaican",0,43.2101,0.073906,0.00014637,-7.34005185
2983,3917,"upwelling",0,43.2246,0.073906,0.00014637,-7.34005185
2984,3916,"forbear",0,43.2391,0.073906,0.00014637,-7.34005185
2985,3915,"vale",0,43.2536,0.073906,0.00014637,-7.34005185
2986,3914,"articulation",0,43.2681,0.073906,0.00014637,-7.34005185
2987,3913,"unleavened",0,43.2826,0.073906,0.00014637,-7.34005185
2988,3912,"earache",0,43.2971,0.073906,0.00014637,-7.34005185
2989,3911,"intergovernmental",0,43.3116,0.073906,0.00014637,-7.34005185
2990,3910,"grooming",0,43.3261,0.073906,0.00014637,-7.34005185
2991,3909,"demitasse",0,43.3406,0.073906,0.00014637,-7.34005185
2992,3908,"allegory",0,43.3551,0.073906,0.00014637,-7.34005185
2993,3907,"woodpecker",0,43.3696,0.073906,0.00014637,-7.34005185
2994,3906,"emancipated",0,43.3841,0.073906,0.00014637,-7.34005185
2995,3905,"orthopedist",0,43.3986,0.073906,0.00014637,-7.34005185
2996,3904,"skitter",0,43.4130,0.163059,0.00014811,-7.33916032
2997,3903,"boathouse",0,43.4275,0.163059,0.00014811,-7.33916032
2998,3902,"surfing",0,43.4420,0.163059,0.00014811,-7.33916032
2999,3901,"commons",0,43.4565,0.163059,0.00014811,-7.33916032
3000,3900,"unrehearsed",0,43.4710,0.163059,0.00014811,-7.33916032
3001,3899,"bloodstain",0,43.4855,0.163059,0.00014811,-7.33916032
3002,3898,"bassinet",0,43.5000,0.163059,0.00014811,-7.33916032
3003,3897,"regally",0,43.5145,0.163059,0.00014811,-7.33916032
3004,3896,"dapple",0,43.5290,0.163059,0.00014811,-7.33916032
3005,3895,"cryogenic",0,43.5435,0.163059,0.00014811,-7.33916032
3006,3894,"negligently",0,43.5580,0.163059,0.00014811,-7.33916032
3007,3893,"inequitable",0,43.5725,0.163059,0.00014811,-7.33916032
3008,3892,"nitrogen",0,43.5870,0.163059,0.00014811,-7.33916032
3009,3891,"cliffside",0,43.6014,0.163059,0.00014811,-7.33916032
3010,3890,"linkage",0,43.6159,0.163059,0.00014811,-7.33916032
3011,3889,"cookware",0,43.6304,0.163059,0.00014811,-7.33916032
3012,3888,"rucksack",0,43.6449,0.163059,0.00014811,-7.33916032
3013,3887,"revamp",0,43.6594,0.163059,0.00014811,-7.33916032
3014,3886,"stultifying",0,43.6739,0.163059,0.00014811,-7.33916032
3015,3885,"gather",0,43.6884,0.163059,0.00014811,-7.33916032
3016,3884,"incapacity",0,43.7029,0.163059,0.00014811,-7.33916032
3017,3883,"wink",0,43.7174,0.163059,0.00014811,-7.33916032
3018,3882,"Sioux",0,43.7319,0.163059,0.00014811,-7.33916032
3019,3881,"crate",0,43.7464,0.163059,0.00014811,-7.33916032
3020,3880,"flyover",0,43.7609,0.163059,0.00014811,-7.33916032
3021,3879,"moistness",0,43.7754,0.163059,0.00014811,-7.33916032
3022,3878,"aperitif",0,43.7899,0.163059,0.00014811,-7.33916032
3023,3877,"civilizing",0,43.8043,0.163059,0.00014811,-7.33916032
3024,3876,"ceremonious",0,43.8188,0.163059,0.00014811,-7.33916032
3025,3875,"attractiveness",0,43.8333,0.163059,0.00014811,-7.33916032
3026,3874,"scotch",0,43.8478,0.163059,0.00014811,-7.33916032
3027,3873,"regrow",0,43.8623,0.163059,0.00014811,-7.33916032
3028,3872,"fantasyland",0,43.8768,0.163059,0.00014811,-7.33916032
3029,3871,"prescience",0,43.8913,0.163059,0.00014811,-7.33916032
3030,3870,"realpolitik",0,43.9058,0.163059,0.00014811,-7.33916032
3031,3869,"seeding",0,43.9203,0.163059,0.00014811,-7.33916032
3032,3868,"minced",0,43.9348,0.163059,0.00014811,-7.33916032
3033,3867,"quinine",0,43.9493,0.163059,0.00014811,-7.33916032
3034,3866,"hoedown",0,43.9638,0.163059,0.00014811,-7.33916032
3035,3865,"seepage",0,43.9783,0.163059,0.00014811,-7.33916032
3036,3864,"salable",0,43.9928,0.163059,0.00014811,-7.33916032
3037,3863,"penal",0,44.0072,0.163059,0.00014811,-7.33916032
3038,3862,"crew",0,44.0217,0.163059,0.00014811,-7.33916032
3039,3861,"sodomite",0,44.0362,0.163059,0.00014811,-7.33916032
3040,3860,"forceps",0,44.0507,0.163059,0.00014811,-7.33916032
3041,3859,"grazing",0,44.0652,0.163059,0.00014811,-7.33916032
3042,3858,"borderless",0,44.0797,0.163059,0.00014811,-7.33916032
3043,3857,"moan",0,44.0942,0.163059,0.00014811,-7.33916032
3044,3856,"misname",0,44.1087,0.163059,0.00014811,-7.33916032
3045,3855,"fathom",0,44.1232,0.163059,0.00014811,-7.33916032
3046,3854,"coarseness",0,44.1377,0.163059,0.00014811,-7.33916032
3047,3853,"disengagement",0,44.1522,0.163059,0.00014811,-7.33916032
3048,3852,"scrimmage",0,44.1667,0.163059,0.00014811,-7.33916032
3049,3851,"pontifical",0,44.1812,0.163059,0.00014811,-7.33916032
3050,3850,"worldview",0,44.1957,0.163059,0.00014811,-7.33916032
3051,3849,"perpetuation",0,44.2101,0.163059,0.00014811,-7.33916032
3052,3848,"impassively",0,44.2246,0.163059,0.00014811,-7.33916032
3053,3847,"micron",0,44.2391,0.163059,0.00014811,-7.33916032
3054,3846,"twitching",0,44.2536,0.163059,0.00014811,-7.33916032
3055,3845,"flowered",0,44.2681,0.163059,0.00014811,-7.33916032
3056,3844,"airframe",0,44.2826,0.163059,0.00014811,-7.33916032
3057,3843,"llama",0,44.2971,0.163059,0.00014811,-7.33916032
3058,3842,"flowerbed",0,44.3116,0.163059,0.00014811,-7.33916032
3059,3841,"sturdily",0,44.3261,0.163059,0.00014811,-7.33916032
3060,3840,"earlobe",0,44.3406,0.163059,0.00014811,-7.33916032
3061,3839,"garret",0,44.3551,0.163059,0.00014811,-7.33916032
3062,3838,"bratwurst",0,44.3696,0.163059,0.00014811,-7.33916032
3063,3837,"uncontaminated",0,44.3841,0.163059,0.00014811,-7.33916032
3064,3836,"thematically",0,44.3986,0.163059,0.00014811,-7.33916032
3065,3835,"sauce",0,44.4130,0.163059,0.00014811,-7.33916032
3066,3834,"dandruff",0,44.4275,0.163059,0.00014811,-7.33916032
3067,3833,"inseparably",0,44.4420,0.163059,0.00014811,-7.33916032
3068,3832,"armless",0,44.4565,0.163059,0.00014811,-7.33916032
3069,3831,"enviously",0,44.4710,0.163059,0.00014811,-7.33916032
3070,3830,"omnipresence",0,44.4855,0.163059,0.00014811,-7.33916032
3071,3829,"prolifically",0,44.5000,0.163059,0.00014811,-7.33916032
3072,3828,"tulle",0,44.5145,0.163059,0.00014811,-7.33916032
3073,3827,"lorry",0,44.5290,0.163059,0.00014811,-7.33916032
3074,3826,"clairvoyance",0,44.5435,0.163059,0.00014811,-7.33916032
3075,3825,"visualization",0,44.5580,0.163059,0.00014811,-7.33916032
3076,3824,"tableware",0,44.5725,0.163059,0.00014811,-7.33916032
3077,3823,"hijinks",0,44.5870,0.163059,0.00014811,-7.33916032
3078,3822,"virtuosic",0,44.6014,0.163059,0.00014811,-7.33916032
3079,3821,"synthesis",0,44.6159,0.163059,0.00014811,-7.33916032
3080,3820,"swish",0,44.6304,0.163059,0.00014811,-7.33916032
3081,3819,"encryption",0,44.6449,0.163059,0.00014811,-7.33916032
3082,3818,"anklet",0,44.6594,0.163059,0.00014811,-7.33916032
3083,3817,"mammalian",0,44.6739,0.163059,0.00014811,-7.33916032
3084,3816,"uncompleted",0,44.6884,0.163059,0.00014811,-7.33916032
3085,3815,"pup",0,44.7029,0.163059,0.00014811,-7.33916032
3086,3814,"unreasoning",0,44.7174,0.163059,0.00014811,-7.33916032
3087,3813,"Doric",0,44.7319,0.163059,0.00014811,-7.33916032
3088,3812,"congenital",0,44.7464,0.163059,0.00014811,-7.33916032
3089,3811,"selector",0,44.7609,0.163059,0.00014811,-7.33916032
3090,3810,"pita",0,44.7754,0.163059,0.00014811,-7.33916032
3091,3809,"gizzard",0,44.7899,0.163059,0.00014811,-7.33916032
3092,3808,"bucking",0,44.8043,0.163059,0.00014811,-7.33916032
3093,3807,"bailiff",0,44.8188,0.163059,0.00014811,-7.33916032
3094,3806,"manure",0,44.8333,0.163059,0.00014811,-7.33916032
3095,3805,"booker",0,44.8478,0.163059,0.00014811,-7.33916032
3096,3804,"skipping",0,44.8623,0.163059,0.00014811,-7.33916032
3097,3803,"pomegranate",0,44.8768,0.163059,0.00014811,-7.33916032
3098,3802,"drubbing",0,44.8913,0.163059,0.00014811,-7.33916032
3099,3801,"survivable",0,44.9058,0.163059,0.00014811,-7.33916032
3100,3800,"some",0,44.9203,0.163059,0.00014811,-7.33916032
3101,3799,"proffered",0,44.9348,0.163059,0.00014811,-7.33916032
3102,3798,"doorjamb",0,44.9493,0.163059,0.00014811,-7.33916032
3103,3797,"peal",0,44.9638,0.163059,0.00014811,-7.33916032
3104,3796,"twang",0,44.9783,0.163059,0.00014811,-7.33916032
3105,3795,"washerwoman",0,44.9928,0.163059,0.00014811,-7.33916032
3106,3794,"pursuant",0,45.0072,0.163059,0.00014811,-7.33916032
3107,3793,"boomtown",0,45.0217,0.163059,0.00014811,-7.33916032
3108,3792,"faculty",0,45.0362,0.163059,0.00014811,-7.33916032
3109,3791,"wallboard",0,45.0507,0.163059,0.00014811,-7.33916032
3110,3790,"knowable",0,45.0652,0.163059,0.00014811,-7.33916032
3111,3789,"fieldstone",0,45.0797,0.163059,0.00014811,-7.33916032
3112,3788,"anodyne",0,45.0942,0.163059,0.00014811,-7.33916032
3113,3787,"expansionism",0,45.1087,0.163059,0.00014811,-7.33916032
3114,3786,"hypersensitivity",0,45.1232,0.163059,0.00014811,-7.33916032
3115,3785,"spearmint",0,45.1377,0.163059,0.00014811,-7.33916032
3116,3784,"imperialist",0,45.1522,0.163059,0.00014811,-7.33916032
3117,3783,"arbitrate",0,45.1667,0.163059,0.00014811,-7.33916032
3118,3782,"spitting",0,45.1812,0.163059,0.00014811,-7.33916032
3119,3781,"steepness",0,45.1957,0.163059,0.00014811,-7.33916032
3120,3780,"cauterize",0,45.2101,0.163059,0.00014811,-7.33916032
